<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
BHN,20170308,08-03-17,90.24,92.7667,90.24,91.5111,12540
BHN,20170307,07-03-17,95.6544,95.6544,90.24,90.6989,18190
BHN,20170306,06-03-17,94.8422,94.8422,92.9472,93.8576,6340
BHN,20170303,03-03-17,95.7446,97.369,95.2032,95.2113,8220
BHN,20170302,02-03-17,96.5568,97.4592,95.7446,97.3772,4840
BHN,20170301,01-03-17,97.5494,98.3616,97.4592,97.648,5530
BHN,20170228,28-02-17,98.3616,102.4224,97.0982,97.1065,5140
BHN,20170227,27-02-17,99.1738,100.8883,97.4592,99.1822,4970
BHN,20170224,24-02-17,101.0688,101.0688,99.264,100.1749,8520
BHN,20170223,23-02-17,103.776,103.776,101.9712,101.9799,12520
BHN,20170222,22-02-17,101.7907,105.0394,99.3542,104.6873,20090
BHN,20170221,21-02-17,96.5568,101.881,96.5568,101.7994,8760
BHN,20170220,20-02-17,93.6691,99.264,93.6691,96.565,13760
BHN,20170217,17-02-17,100.3469,100.9786,99.7152,99.7237,5480
BHN,20170216,16-02-17,102.4224,102.4224,100.2566,100.3554,13830
BHN,20170215,15-02-17,102.4224,102.4224,100.7078,101.9799,3580
BHN,20170214,14-02-17,102.8736,103.776,102.4224,102.4311,9270
BHN,20170213,13-02-17,106.032,106.032,103.8662,104.3263,2060
BHN,20170210,10-02-17,102.8736,105.9418,102.8736,105.8605,9980
BHN,20170209,09-02-17,102.7834,105.4906,102.7834,102.8824,10950
BHN,20170208,08-02-17,105.2198,107.8368,100.3469,105.5898,20700
BHN,20170207,07-02-17,107.3856,108.288,103.776,105.5898,20930
BHN,20170206,06-02-17,115.056,115.056,107.3856,108.2972,23400
BHN,20170203,03-02-17,117.4022,118.2144,114.6048,115.0658,28860
BHN,20170202,02-02-17,119.1168,120.9216,118.2144,119.1269,12840
BHN,20170125,25-01-17,124.5312,124.5312,118.3046,121.8344,5320
BHN,20170124,24-01-17,120.4704,120.9216,115.5072,120.7514,12750
BHN,20170123,23-01-17,122.7264,126.7872,120.1997,120.4807,10410
BHN,20170120,20-01-17,129.9456,129.9456,122.7264,125.4443,41550
BHN,20170119,19-01-17,132.6528,135.2698,120.1094,121.8344,59330
