<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
FPT,20170215,15-02-17,23.9754,23.9754,23.6145,23.7177,1155260
FPT,20170214,14-02-17,23.202,23.9238,23.1504,23.924,1942460
FPT,20170213,13-02-17,22.9958,23.1247,22.8926,23.099,843490
FPT,20170210,10-02-17,22.9442,22.9958,22.8153,22.9185,615430
FPT,20170209,09-02-17,22.9958,23.0473,22.9442,22.9701,796670
FPT,20170208,08-02-17,22.9958,23.1762,22.9184,22.9959,580940
FPT,20170207,07-02-17,22.8153,23.0473,22.8153,22.9443,919390
FPT,20170206,06-02-17,22.9442,22.9442,22.7895,22.8412,553780
FPT,20170203,03-02-17,23.0473,23.1504,22.8926,23.0474,497380
FPT,20170202,02-02-17,23.3051,23.4082,22.9958,23.1506,487480
FPT,20170125,25-01-17,23.1504,23.3567,23.0215,23.2537,421770
FPT,20170124,24-01-17,23.0473,23.1504,22.8411,23.0474,280500
FPT,20170123,23-01-17,22.8926,22.9958,22.7895,22.9185,457700
FPT,20170120,20-01-17,22.5833,22.9442,22.5575,22.7896,662850
FPT,20170119,19-01-17,22.5833,22.6864,22.4028,22.5834,589210
FPT,20170118,18-01-17,23.0473,23.0473,22.5833,22.5834,496120
FPT,20170117,17-01-17,22.6864,23.0989,22.6864,22.8928,521250
FPT,20170116,16-01-17,23.1504,23.1504,22.6864,22.6865,896110
FPT,20170113,13-01-17,23.7692,23.9238,23.0473,23.1506,1640150
FPT,20170112,12-01-17,23.7692,23.8207,23.6403,23.6919,540350
FPT,20170111,11-01-17,23.8723,24.027,23.7692,23.7693,740990
FPT,20170110,10-01-17,23.3309,23.7176,23.2793,23.7177,1045680
FPT,20170109,09-01-17,23.2278,23.4082,23.1504,23.3052,501610
FPT,20170106,06-01-17,23.3051,23.4598,23.1762,23.1763,799750
FPT,20170105,05-01-17,23.3051,23.4082,23.2536,23.2537,613870
FPT,20170104,04-01-17,23.0989,23.5629,23.0473,23.331,1022560
FPT,20170103,03-01-17,23.1247,23.1762,22.8411,23.1248,1013070
FPT,20161230,30-12-16,22.4802,22.8153,22.3513,22.6865,1643340
FPT,20161229,29-12-16,22.5833,22.5833,22.3255,22.4029,376220
FPT,20161228,28-12-16,22.2997,22.5833,22.2997,22.4803,864320
FPT,20161227,27-12-16,22.0161,22.4286,22.0161,22.2483,789970
FPT,20161226,26-12-16,21.9903,22.1192,21.913,22.0162,243940
FPT,20161223,23-12-16,22.0935,22.0935,21.913,21.9905,325140
FPT,20161222,22-12-16,22.0677,22.2739,21.913,21.9389,659310
FPT,20161221,21-12-16,21.9388,22.0419,21.8872,21.9131,377770
FPT,20161220,20-12-16,21.9388,22.1192,21.913,21.9389,293780
FPT,20161219,19-12-16,21.7068,22.0161,21.7068,22.0162,218900
FPT,20161216,16-12-16,21.6294,21.7068,21.5521,21.7069,298690
FPT,20161215,15-12-16,21.6552,21.7068,21.5521,21.578,282950
FPT,20161214,14-12-16,21.5521,21.7583,21.5263,21.6553,394960
FPT,20161213,13-12-16,21.7583,21.8357,21.5521,21.5522,359950
FPT,20161212,12-12-16,22.1708,22.1708,21.7583,21.7584,372110
FPT,20161209,09-12-16,21.9388,22.4286,21.913,22.1194,355440
FPT,20161208,08-12-16,21.913,21.913,21.7583,21.7842,145770
FPT,20161207,07-12-16,21.8099,21.913,21.7068,21.7069,283670
FPT,20161206,06-12-16,22.0677,22.0935,21.8099,21.81,407380
FPT,20161205,05-12-16,22.1708,22.2739,21.9646,21.9647,320460
FPT,20161202,02-12-16,22.2739,22.3513,22.1192,22.1451,265850
FPT,20161201,01-12-16,22.2739,22.5833,22.2739,22.274,247450
FPT,20161130,30-11-16,22.1708,22.3513,22.1192,22.3514,284250
FPT,20161129,29-11-16,22.4286,22.4286,22.0161,22.2483,488970
FPT,20161128,28-11-16,22.6606,22.6606,22.2739,22.4287,401290
FPT,20161125,25-11-16,22.8926,22.8926,22.6348,22.6607,523930
FPT,20161124,24-11-16,22.5833,23.0731,22.5833,22.867,1109900
FPT,20161123,23-11-16,22.3255,22.738,22.2224,22.6607,933400
FPT,20161122,22-11-16,22.1708,22.3513,22.1708,22.2225,475660
FPT,20161121,21-11-16,22.2739,22.377,22.0677,22.2225,398940
FPT,20161118,18-11-16,21.913,22.2481,21.913,22.2225,272520
FPT,20161117,17-11-16,22.1966,22.1966,21.9646,21.9647,342390
FPT,20161116,16-11-16,22.3255,22.377,22.0677,22.1967,483700
FPT,20161115,15-11-16,22.0677,22.2739,22.0161,22.274,410010
FPT,20161114,14-11-16,22.0161,22.1708,21.9646,22.042,357500
FPT,20161111,11-11-16,22.1192,22.4028,22.0677,22.1709,549240
FPT,20161110,10-11-16,21.9646,22.1192,21.913,22.0162,279210
FPT,20161109,09-11-16,22.0935,22.0935,21.1912,21.7584,1259800
FPT,20161108,08-11-16,22.0677,22.2997,22.0677,22.0936,357870
FPT,20161107,07-11-16,21.7068,22.1192,21.7068,22.0678,270420
FPT,20161104,04-11-16,21.6552,21.8614,21.6552,21.7327,216080
FPT,20161103,03-11-16,21.913,21.913,21.5005,21.6553,819360
FPT,20161102,02-11-16,22.3255,22.377,21.9646,21.9647,607470
FPT,20161101,01-11-16,22.4802,22.4802,22.3255,22.3256,287980
FPT,20161031,31-10-16,22.4286,22.6348,22.4286,22.4287,366100
FPT,20161028,28-10-16,22.2739,22.4802,22.2481,22.4803,623240
FPT,20161027,27-10-16,22.3255,22.3255,22.1708,22.274,320770
FPT,20161026,26-10-16,22.2739,22.4802,22.1192,22.1709,498350
FPT,20161025,25-10-16,22.2739,22.6348,22.0677,22.274,798790
FPT,20161024,24-10-16,22.377,22.4802,22.2224,22.274,683800
FPT,20161021,21-10-16,22.4286,22.5575,22.377,22.3772,368030
FPT,20161020,20-10-16,22.738,22.7895,22.4028,22.4287,452160
FPT,20161019,19-10-16,22.4286,22.7637,22.4286,22.6092,484690
FPT,20161018,18-10-16,22.377,22.6091,22.1708,22.4803,461070
FPT,20161017,17-10-16,22.6348,22.6348,22.377,22.3772,799570
FPT,20161014,14-10-16,22.6348,22.738,22.5833,22.6092,556120
FPT,20161013,13-10-16,22.5317,22.7895,22.377,22.6865,455610
FPT,20161012,12-10-16,22.8926,22.9958,22.5317,22.5834,737050
FPT,20161011,11-10-16,22.4802,22.9442,22.2481,22.9443,1576130
FPT,20161010,10-10-16,23.2278,23.2278,22.4802,22.4803,2105790
FPT,20161007,07-10-16,23.7949,23.8723,23.0473,23.2279,2656510
FPT,20161006,06-10-16,24.1301,24.2074,23.7692,23.7693,808750
FPT,20161005,05-10-16,24.2332,24.2332,24.0527,24.1302,482560
FPT,20161004,04-10-16,24.1816,24.4137,23.7176,24.1302,1945280
FPT,20161003,03-10-16,24.0785,24.3363,23.8723,24.0529,1063670
FPT,20160930,30-09-16,24.4394,24.4394,24.0527,24.0529,1725770
FPT,20160929,29-09-16,24.5426,24.7488,24.2848,24.4138,1885090
FPT,20160928,28-09-16,24.5683,25.0066,24.5426,24.6974,1675680
FPT,20160927,27-09-16,24.6199,24.6457,24.3879,24.6458,2011410
FPT,20160926,26-09-16,24.5426,24.8519,24.5426,24.6458,1938720
FPT,20160923,23-09-16,24.1301,24.5426,24.1301,24.4396,2331180
FPT,20160922,22-09-16,23.4598,24.4394,23.4598,24.0271,2821740
FPT,20160921,21-09-16,23.5629,23.666,23.4082,23.4599,872200
FPT,20160920,20-09-16,23.4598,23.666,23.3051,23.5373,1374570
FPT,20160919,19-09-16,23.4082,23.4598,23.0989,23.3568,944500
FPT,20160916,16-09-16,22.9442,23.202,22.8926,23.2021,855440
FPT,20160915,15-09-16,23.4598,23.4598,22.9442,23.099,1111400
FPT,20160914,14-09-16,23.2793,23.6918,23.202,23.4599,1283090
FPT,20160913,13-09-16,23.202,23.3825,22.9442,23.3052,1151590
FPT,20160912,12-09-16,23.4598,23.5114,23.1504,23.2021,1220220
FPT,20160909,09-09-16,23.7176,23.9754,23.4598,23.563,1833910
FPT,20160908,08-09-16,22.8926,23.8207,22.7895,23.5115,3243480
FPT,20160907,07-09-16,22.738,22.738,22.4286,22.7381,1332450
FPT,20160906,06-09-16,22.8926,23.0989,22.7895,22.7896,1385380
FPT,20160905,05-09-16,22.9442,23.0989,22.738,22.9443,964870
FPT,20160901,01-09-16,22.8411,23.202,22.6864,22.9443,2145860
FPT,20160831,31-08-16,22.1192,22.8926,22.0161,22.635,3190540
FPT,20160830,30-08-16,21.913,22.1192,21.913,21.9647,529860
FPT,20160829,29-08-16,22.2739,22.4286,21.9646,21.9647,996310
FPT,20160826,26-08-16,21.8614,22.377,21.8614,22.1709,2217420
FPT,20160825,25-08-16,21.7068,21.913,21.6036,21.8616,601280
FPT,20160824,24-08-16,21.5521,21.8614,21.5521,21.6553,749230
FPT,20160823,23-08-16,21.5521,21.6036,21.3458,21.5006,443570
FPT,20160822,22-08-16,21.6552,21.7068,21.3974,21.3975,944470
FPT,20160819,19-08-16,21.7972,21.7972,21.3442,21.3456,662470
FPT,20160818,18-08-16,21.7469,22.1496,21.6462,21.698,1044090
FPT,20160817,17-08-16,21.4952,21.8979,21.3945,21.7484,1354570
FPT,20160816,16-08-16,21.1428,21.6462,20.9414,21.4967,1933670
FPT,20160815,15-08-16,20.9414,20.9918,20.8911,20.9429,281220
FPT,20160812,12-08-16,21.1428,21.3442,20.8911,20.9429,527660
FPT,20160811,11-08-16,20.7904,21.0421,20.7401,21.0436,585310
FPT,20160810,10-08-16,20.4884,20.6897,20.4884,20.6912,236760
FPT,20160809,09-08-16,20.5387,20.5891,20.438,20.5905,271030
FPT,20160808,08-08-16,20.4884,20.6394,20.438,20.4394,274690
FPT,20160805,05-08-16,20.3374,20.4884,20.2367,20.3891,461730
FPT,20160804,04-08-16,20.3877,20.5387,20.3374,20.3388,340270
FPT,20160803,03-08-16,20.438,20.5387,20.3374,20.3891,467420
FPT,20160802,02-08-16,20.6897,20.6897,20.3877,20.4394,806630
FPT,20160801,01-08-16,20.6394,20.7904,20.5387,20.6912,419730
FPT,20160729,29-07-16,20.7904,20.8408,20.6394,20.6408,241530
FPT,20160728,28-07-16,20.7904,20.9918,20.7401,20.7918,512680
FPT,20160727,27-07-16,20.7904,20.9918,20.7401,20.7918,554520
FPT,20160726,26-07-16,20.6897,20.7401,20.5387,20.5905,469520
FPT,20160725,25-07-16,20.7904,20.8408,20.6897,20.6912,375880
FPT,20160722,22-07-16,20.8911,20.8911,20.5891,20.7918,958530
FPT,20160721,21-07-16,20.9918,21.1428,20.8911,20.9429,448120
FPT,20160720,20-07-16,21.0925,21.1931,20.9414,20.9429,575060
FPT,20160719,19-07-16,21.4952,21.4952,20.9918,21.0939,1148610
FPT,20160718,18-07-16,21.3945,21.4952,21.2435,21.4463,578400
FPT,20160715,15-07-16,21.5959,21.7469,21.4448,21.4463,730200
FPT,20160714,14-07-16,21.6462,22.0993,21.5959,21.6477,1880280
FPT,20160713,13-07-16,21.4448,21.7972,21.4448,21.5973,751090
FPT,20160712,12-07-16,21.4448,21.6462,21.1428,21.4463,744580
FPT,20160711,11-07-16,21.9986,22.1496,21.4448,21.4463,1035540
FPT,20160708,08-07-16,21.8476,22.351,21.8476,21.9497,1594930
FPT,20160707,07-07-16,21.4952,22.0993,21.3442,21.7987,1592870
FPT,20160706,06-07-16,21.1931,21.3945,21.0925,21.2953,602040
FPT,20160705,05-07-16,21.3945,21.4952,21.2435,21.2449,791050
FPT,20160704,04-07-16,21.1428,21.4952,21.1428,21.396,863920
FPT,20160701,01-07-16,21.1428,21.2938,21.0421,21.0939,579110
FPT,20160630,30-06-16,21.3945,21.4448,21.0421,21.0436,669690
FPT,20160629,29-06-16,20.6897,21.3945,20.6897,21.1443,1250570
FPT,20160628,28-06-16,20.7401,20.8408,20.6394,20.7415,328400
FPT,20160627,27-06-16,20.5891,20.8408,20.2367,20.7415,587560
FPT,20160624,24-06-16,20.9918,20.9918,19.6829,20.5905,2562810
FPT,20160623,23-06-16,21.2938,21.3442,21.0925,21.0939,826170
FPT,20160622,22-06-16,21.3945,21.5959,21.3442,21.3456,300480
FPT,20160621,21-06-16,21.5959,22.0489,21.4448,21.4967,1442710
FPT,20160620,20-06-16,20.3877,21.5959,20.3374,21.4967,1877120
FPT,20160617,17-06-16,20.3374,20.3877,20.287,20.3388,206120
FPT,20160616,16-06-16,20.3877,20.438,20.287,20.3388,359320
FPT,20160615,15-06-16,20.3877,20.3877,20.2367,20.2884,414560
FPT,20160614,14-06-16,20.287,20.3877,20.287,20.3891,242560
FPT,20160613,13-06-16,20.3877,20.3877,20.3374,20.3388,237230
FPT,20160610,10-06-16,20.3374,20.438,20.3374,20.3891,475190
FPT,20160609,09-06-16,20.4884,20.4884,20.3877,20.3891,325390
FPT,20160608,08-06-16,20.3877,20.4884,20.3374,20.4898,516630
FPT,20160607,07-06-16,20.438,20.438,20.2367,20.3891,559610
FPT,20160606,06-06-16,20.4884,20.4884,20.2367,20.3388,754110
FPT,20160603,03-06-16,20.5891,20.5891,20.438,20.4898,400290
FPT,20160602,02-06-16,20.6394,20.6394,20.4884,20.5401,318100
FPT,20160601,01-06-16,20.6394,20.6394,20.5387,20.5401,519620
FPT,20160531,31-05-16,20.7401,20.7401,20.5387,20.5401,589350
FPT,20160530,30-05-16,20.6394,20.8408,20.6394,20.6912,447160
FPT,20160527,27-05-16,20.5387,20.6897,20.3374,20.6408,543580
FPT,20160526,26-05-16,20.4823,20.5252,20.3538,20.3573,1328870
FPT,20160525,25-05-16,20.4823,20.5252,20.3966,20.443,598370
FPT,20160524,24-05-16,20.5252,20.568,20.4395,20.443,369180
FPT,20160523,23-05-16,20.6966,20.6966,20.4823,20.4858,345150
FPT,20160520,20-05-16,20.4395,20.5252,20.4395,20.5287,485060
FPT,20160519,19-05-16,20.568,20.568,20.3966,20.443,186020
FPT,20160518,18-05-16,20.568,20.7394,20.4395,20.443,692880
FPT,20160517,17-05-16,20.3109,20.4823,20.2681,20.4001,354380
FPT,20160516,16-05-16,20.3109,20.3538,20.2252,20.2715,310390
FPT,20160513,13-05-16,20.3538,20.3966,20.2252,20.3144,393240
FPT,20160512,12-05-16,20.5252,20.5252,20.3109,20.3144,412430
FPT,20160511,11-05-16,20.4395,20.4823,20.2681,20.443,290200
FPT,20160510,10-05-16,20.1824,20.3538,20.1395,20.2715,465650
FPT,20160509,09-05-16,20.3966,20.4823,20.2252,20.2287,605810
FPT,20160506,06-05-16,20.4823,20.568,20.3538,20.3573,693360
FPT,20160505,05-05-16,20.5252,20.7394,20.4823,20.4858,908780
FPT,20160504,04-05-16,20.6537,20.6966,20.4395,20.6144,771190
FPT,20160429,29-04-16,20.7394,20.868,20.6966,20.8287,614320
FPT,20160428,28-04-16,20.568,21.1251,20.4395,20.743,3007080
FPT,20160427,27-04-16,20.568,20.6109,20.3538,20.443,593060
FPT,20160426,26-04-16,20.5252,20.568,20.3538,20.5287,333520
FPT,20160425,25-04-16,20.568,20.6966,20.4823,20.5287,562230
FPT,20160422,22-04-16,20.2681,20.4823,20.1824,20.4858,829700
FPT,20160421,21-04-16,20.2681,20.3538,20.1824,20.2715,496340
FPT,20160420,20-04-16,20.1395,20.2252,20.0967,20.1858,878290
FPT,20160419,19-04-16,20.2252,20.3538,20.1395,20.143,545970
FPT,20160415,15-04-16,20.3966,20.4395,20.2252,20.2287,712110
FPT,20160414,14-04-16,20.3538,20.4823,20.3538,20.3573,572360
FPT,20160413,13-04-16,20.3966,20.4823,20.3538,20.4001,568090
FPT,20160412,12-04-16,20.568,20.568,20.3538,20.443,393630
FPT,20160411,11-04-16,20.4823,20.6537,20.3538,20.5287,814800
FPT,20160408,08-04-16,20.3966,20.568,20.3966,20.4001,312220
FPT,20160407,07-04-16,20.3538,20.5252,20.3109,20.4858,485800
FPT,20160406,06-04-16,20.1395,20.3109,20.0967,20.3144,288080
FPT,20160405,05-04-16,20.0538,20.2252,20.011,20.143,286440
FPT,20160404,04-04-16,20.011,20.1395,20.011,20.0573,370410
FPT,20160401,01-04-16,20.1824,20.2252,20.011,20.0573,530180
FPT,20160331,31-03-16,20.3538,20.568,20.1824,20.1858,623130
FPT,20160330,30-03-16,20.3538,20.5252,20.2252,20.3573,595920
FPT,20160329,29-03-16,20.568,20.568,20.3109,20.3573,731100
FPT,20160328,28-03-16,20.6966,20.6966,20.5252,20.5715,402090
FPT,20160325,25-03-16,20.6537,20.7394,20.3966,20.5287,1134790
FPT,20160324,24-03-16,20.9108,20.9537,20.7394,20.743,831940
FPT,20160323,23-03-16,20.868,20.9965,20.7823,20.8715,573490
FPT,20160322,22-03-16,20.9965,21.0394,20.868,20.8715,630690
FPT,20160321,21-03-16,21.1251,21.2108,20.9965,21.0858,708370
FPT,20160318,18-03-16,20.9965,21.3822,20.9965,21.1287,2537440
FPT,20160317,17-03-16,20.7823,20.9537,20.7823,20.7858,630200
FPT,20160316,16-03-16,20.7823,20.868,20.7394,20.7858,492970
FPT,20160315,15-03-16,20.9537,21.0394,20.7823,20.7858,545350
FPT,20160314,14-03-16,20.9965,21.1679,20.868,20.8715,1011740
FPT,20160311,11-03-16,20.7394,20.9537,20.7394,20.7858,752610
FPT,20160310,10-03-16,20.568,20.6966,20.5252,20.6573,278390
FPT,20160309,09-03-16,20.4823,20.6537,20.4823,20.5715,406000
FPT,20160308,08-03-16,20.8251,20.868,20.568,20.5715,1138510
FPT,20160307,07-03-16,20.8251,21.1679,20.8251,20.8287,731820
FPT,20160304,04-03-16,20.8251,21.1251,20.8251,21.0001,855930
FPT,20160303,03-03-16,20.9108,21.1251,20.9108,20.9144,831440
FPT,20160302,02-03-16,20.7394,20.9108,20.6966,20.8715,811910
FPT,20160301,01-03-16,20.4823,20.9537,20.3966,20.6573,1215810
FPT,20160229,29-02-16,20.5252,20.5252,20.3966,20.4858,516250
FPT,20160226,26-02-16,20.4823,20.4823,20.3109,20.443,383230
FPT,20160225,25-02-16,20.568,20.6966,20.3966,20.4001,673070
FPT,20160224,24-02-16,20.4395,20.568,20.3966,20.4858,655980
FPT,20160223,23-02-16,20.7823,20.7823,20.4823,20.4858,727180
FPT,20160222,22-02-16,20.4395,20.6537,20.4395,20.6573,518820
FPT,20160219,19-02-16,20.568,20.568,20.3966,20.443,530400
FPT,20160218,18-02-16,20.4395,20.6966,20.3966,20.6144,737190
FPT,20160217,17-02-16,20.3538,20.6537,20.3538,20.3573,719440
FPT,20160216,16-02-16,20.1395,20.3538,20.011,20.2715,346480
FPT,20160215,15-02-16,20.011,20.0538,19.8396,20.0144,342070
FPT,20160205,05-02-16,20.011,20.1395,19.9253,20.1001,363780
FPT,20160204,04-02-16,20.0967,20.0967,19.9253,19.9287,282030
FPT,20160203,03-02-16,19.8824,20.0967,19.7967,19.9715,641500
FPT,20160202,02-02-16,19.8396,20.011,19.7967,19.8001,184210
FPT,20160201,01-02-16,19.9253,20.0967,19.711,19.9715,584110
FPT,20160129,29-01-16,19.8396,19.9253,19.6682,19.8858,496970
FPT,20160128,28-01-16,19.8396,19.8824,19.6253,19.7144,491030
FPT,20160127,27-01-16,19.9253,19.9253,19.7967,19.843,336620
FPT,20160126,26-01-16,19.9253,19.9681,19.6682,19.6715,661130
FPT,20160125,25-01-16,19.4968,20.1824,19.2825,20.1858,892040
FPT,20160122,22-01-16,19.2825,19.3254,18.9826,19.2001,692750
FPT,20160121,21-01-16,19.1968,19.3254,19.1111,19.243,647810
FPT,20160120,20-01-16,19.3254,19.4968,19.2397,19.243,651980
FPT,20160119,19-01-16,19.2397,19.4111,19.154,19.3287,873480
FPT,20160118,18-01-16,19.5825,19.5825,18.9826,19.243,2255130
FPT,20160115,15-01-16,19.7967,19.9253,19.711,19.7573,593280
FPT,20160114,14-01-16,19.7539,19.8824,19.711,19.8001,509720
FPT,20160113,13-01-16,20.1395,20.2681,19.8396,19.8858,542910
FPT,20160112,12-01-16,19.711,20.0967,19.5825,20.1001,582160
FPT,20160111,11-01-16,19.8396,19.8396,19.6682,19.6715,805440
FPT,20160108,08-01-16,20.0538,20.0967,19.711,19.843,1773760
FPT,20160107,07-01-16,20.5252,20.5252,20.1395,20.143,1841620
FPT,20160106,06-01-16,20.4823,20.6109,20.4823,20.5287,446810
FPT,20160105,05-01-16,20.4823,20.568,20.4395,20.4858,734050
FPT,20160104,04-01-16,20.4823,20.7823,20.4823,20.4858,602210
FPT,20151231,31-12-15,20.6966,20.9108,20.6537,20.7001,570340
FPT,20151230,30-12-15,20.6966,20.9537,20.6966,20.7001,913890
FPT,20151229,29-12-15,20.6537,20.7823,20.6109,20.7001,433620
FPT,20151228,28-12-15,20.568,20.868,20.4395,20.6144,767110
FPT,20151225,25-12-15,20.568,20.568,20.4395,20.4858,339400
FPT,20151224,24-12-15,20.6109,20.6537,20.4823,20.4858,474020
FPT,20151223,23-12-15,20.6966,20.7394,20.4823,20.5287,606040
FPT,20151222,22-12-15,20.7823,20.868,20.6109,20.6144,537270
FPT,20151221,21-12-15,20.9537,20.9537,20.6966,20.7858,540360
FPT,20151218,18-12-15,21.0822,21.1251,20.9537,20.9573,825670
FPT,20151217,17-12-15,21.0822,21.2108,20.9965,21.0858,916420
FPT,20151216,16-12-15,20.868,21.1251,20.868,20.9144,1252650
FPT,20151215,15-12-15,20.4823,20.7823,20.4823,20.7858,527780
FPT,20151214,14-12-15,20.5252,20.6537,20.4823,20.4858,434710
FPT,20151211,11-12-15,20.4395,20.7823,20.4395,20.5715,558390
FPT,20151210,10-12-15,20.6537,20.8251,20.4823,20.4858,610110
FPT,20151209,09-12-15,20.9965,21.1679,20.6537,20.6573,735460
FPT,20151208,08-12-15,20.2681,21.0394,20.1824,21.0001,1117670
FPT,20151207,07-12-15,20.4823,20.568,20.3538,20.3573,892260
FPT,20151204,04-12-15,20.7823,20.7823,20.4395,20.5287,861320
FPT,20151203,03-12-15,20.7823,20.868,20.6966,20.7858,343540
FPT,20151202,02-12-15,20.7394,20.868,20.6537,20.743,675930
FPT,20151201,01-12-15,20.8251,20.9108,20.6109,20.6573,623880
FPT,20151130,30-11-15,20.9965,20.9965,20.6966,20.7001,1116850
FPT,20151127,27-11-15,21.0822,21.3822,20.9537,20.9573,1520660
FPT,20151126,26-11-15,21.3393,21.425,20.9965,21.0001,746390
FPT,20151125,25-11-15,21.1251,21.6393,20.7823,21.4287,1309410
FPT,20151124,24-11-15,21.2965,21.2965,20.7394,21.043,2817650
FPT,20151123,23-11-15,21.8535,22.0678,21.2108,21.2144,2054830
FPT,20151120,20-11-15,21.8535,22.282,21.8535,21.8573,1196900
FPT,20151119,19-11-15,22.282,22.7105,22.0678,22.0716,1096120
FPT,20151118,18-11-15,22.0678,22.7105,22.0678,22.2858,1366870
FPT,20151117,17-11-15,22.9248,23.139,22.282,22.2858,2136990
FPT,20151116,16-11-15,23.139,23.5675,22.7105,23.143,2413900
FPT,20151113,13-11-15,22.7105,23.3533,22.4963,23.3573,2759580
FPT,20151112,12-11-15,21.8535,22.9248,21.6393,22.7144,3514400
FPT,20151111,11-11-15,21.6393,22.282,21.6393,21.643,1790510
FPT,20151110,10-11-15,22.0678,22.282,21.6393,21.8573,2049910
FPT,20151109,09-11-15,22.282,22.4963,22.0678,22.0716,2035350
FPT,20151106,06-11-15,22.9248,23.3533,22.282,22.5001,3164790
FPT,20151105,05-11-15,22.0678,22.9248,22.0678,22.9287,2727690
FPT,20151104,04-11-15,22.7105,22.9248,22.282,22.2858,1772170
FPT,20151103,03-11-15,21.425,22.4963,21.3822,22.5001,3798850
FPT,20151102,02-11-15,21.1679,21.8535,21.1251,21.2144,2790190
FPT,20151030,30-10-15,21.1679,21.2108,20.9537,21.1287,982600
FPT,20151029,29-10-15,21.1251,21.2965,21.0394,21.1287,1846600
FPT,20151028,28-10-15,20.6109,20.9537,20.6109,20.9144,2673100
FPT,20151027,27-10-15,20.3109,20.6966,20.3109,20.5715,1345230
FPT,20151026,26-10-15,20.3538,20.7823,20.3538,20.4001,2631100
FPT,20151023,23-10-15,20.2252,20.3109,20.1395,20.1858,719680
FPT,20151022,22-10-15,20.0538,20.1824,20.0538,20.1001,473620
FPT,20151021,21-10-15,20.3966,20.3966,20.1395,20.143,703530
FPT,20151020,20-10-15,20.1824,20.5252,20.1395,20.2715,1968330
FPT,20151019,19-10-15,20.011,20.4823,20.011,20.1858,1396480
FPT,20151016,16-10-15,20.011,20.0967,20.011,20.0144,548620
FPT,20151015,15-10-15,20.0967,20.0967,19.9253,19.9715,426740
FPT,20151014,14-10-15,20.011,20.5252,19.9681,20.0144,3076790
FPT,20151013,13-10-15,19.6253,19.6253,19.4539,19.5001,298120
FPT,20151012,12-10-15,19.5825,19.6682,19.5825,19.6287,414610
FPT,20151009,09-10-15,19.711,19.8824,19.6253,19.6287,778950
FPT,20151008,08-10-15,19.3682,19.6253,19.3682,19.6287,331030
FPT,20151007,07-10-15,19.7967,19.7967,19.2825,19.3715,337650
FPT,20151006,06-10-15,19.5396,19.7967,19.4539,19.7144,923920
FPT,20151005,05-10-15,19.154,19.3254,19.1111,19.2858,382440
FPT,20151002,02-10-15,19.1111,19.1968,19.0683,19.1144,181780
FPT,20151001,01-10-15,19.0683,19.154,19.0254,19.1144,179470
FPT,20150930,30-09-15,19.1968,19.1968,18.9826,19.0715,159670
FPT,20150929,29-09-15,19.0683,19.0683,18.9826,19.0715,260100
FPT,20150928,28-09-15,19.2397,19.2825,19.0683,19.0715,267580
FPT,20150925,25-09-15,19.3682,19.3682,19.1968,19.243,259280
FPT,20150924,24-09-15,19.1968,19.4111,19.1968,19.3287,287470
FPT,20150923,23-09-15,19.3254,19.4539,19.2397,19.243,447860
FPT,20150922,22-09-15,19.4968,19.5396,19.3254,19.3715,289410
FPT,20150921,21-09-15,19.4968,19.4968,19.0683,19.5001,548700
FPT,20150918,18-09-15,19.1111,19.2397,18.8969,19.1144,743610
FPT,20150917,17-09-15,18.7255,18.854,18.7255,18.7715,121980
FPT,20150916,16-09-15,18.7255,18.8112,18.6826,18.7287,123720
FPT,20150915,15-09-15,18.6826,18.8112,18.6398,18.7287,91140
FPT,20150914,14-09-15,18.854,18.854,18.7255,18.7287,213260
FPT,20150911,11-09-15,19.0254,19.0254,18.854,18.8573,178370
FPT,20150910,10-09-15,18.8969,18.9397,18.8112,18.943,228830
FPT,20150909,09-09-15,18.9826,19.0254,18.8969,18.9001,351700
FPT,20150908,08-09-15,18.6398,18.8969,18.6398,18.8144,195100
FPT,20150907,07-09-15,18.854,18.854,18.5969,18.6858,143530
FPT,20150904,04-09-15,18.7255,18.8969,18.6826,18.7715,200160
FPT,20150903,03-09-15,18.8112,18.8969,18.7255,18.7287,361300
FPT,20150901,01-09-15,19.0254,19.0254,18.8112,18.9001,319590
FPT,20150831,31-08-15,19.0683,19.1968,18.8969,18.943,383640
FPT,20150828,28-08-15,19.1111,19.1968,18.9826,19.1573,883560
FPT,20150827,27-08-15,18.8969,19.1111,18.854,18.9858,701980
FPT,20150826,26-08-15,18.4255,19.0683,18.4255,18.9001,960660
FPT,20150825,25-08-15,17.997,18.6398,17.997,18.3858,1302560
FPT,20150824,24-08-15,19.0254,19.1111,18.1256,18.1715,2107920
FPT,20150821,21-08-15,19.3254,19.3682,18.854,19.3715,1184950
FPT,20150820,20-08-15,19.7967,19.7967,19.4539,19.5001,384210
FPT,20150819,19-08-15,19.6682,19.9253,19.4968,19.7573,860750
FPT,20150818,18-08-15,19.3717,19.5813,19.2878,19.5422,751710
FPT,20150817,17-08-15,19.6232,19.749,19.2878,19.3744,816140
FPT,20150814,14-08-15,19.6652,19.8329,19.4975,19.626,702440
FPT,20150813,13-08-15,19.9587,19.9587,19.6232,19.7099,1573130
FPT,20150812,12-08-15,20.1264,20.1264,19.8329,19.9615,1257050
