<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
BID,20200120,20-01-20,53.5,54.2,53.2,53.3,761650
BID,20200117,17-01-20,54.1,54.6,53.1,53.5,643490
BID,20200116,16-01-20,51,54.1,51,54,1004080
BID,20200115,15-01-20,49.9,51.3,49.9,51,695290
BID,20200114,14-01-20,50.1,51.5,49.9,50.1,752200
BID,20200113,13-01-20,49.9,51.5,49.5,50.1,544740
BID,20200110,10-01-20,49.65,52,49.6,51.3,1506410
BID,20200109,09-01-20,47.75,49.9,47.6,49.65,1573190
BID,20200108,08-01-20,46,47.9,45.8,47.1,1230830
BID,20200107,07-01-20,45.8,46.7,45.2,46.7,526890
BID,20200106,06-01-20,46.7,46.7,45.8,45.8,794490
BID,20200103,03-01-20,47.35,47.5,46.7,46.7,603940
BID,20200102,02-01-20,46,47.2,45.9,46.9,872620
BID,20191231,31-12-19,46.2,46.5,45.9,46.15,630410
BID,20191230,30-12-19,46.3,47.15,46,46.1,872650
BID,20191227,27-12-19,44.2,46.2,44,46.2,1098010
BID,20191226,26-12-19,45.05,45.35,44.2,44.2,525840
BID,20191225,25-12-19,44.1,45.25,44.1,45.2,585450
BID,20191224,24-12-19,44.55,45.15,44.3,44.9,741520
BID,20191223,23-12-19,42.75,44.95,42.75,44.75,2442660
BID,20191220,20-12-19,42,42.8,42,42.75,712940
BID,20191219,19-12-19,42.1,42.45,41.4,42.2,702550
BID,20191218,18-12-19,41.1,42.55,41.1,42,1478200
BID,20191217,17-12-19,41.8,41.9,41.3,41.45,580480
BID,20191216,16-12-19,42.2,42.25,41.5,41.9,841690
BID,20191213,13-12-19,41,41.95,41,41.9,1426060
BID,20191212,12-12-19,40.6,41,40.2,41,724090
BID,20191211,11-12-19,39.9,40.1,39.8,40.1,280130
BID,20191210,10-12-19,40,40.35,39.75,39.9,415660
BID,20191209,09-12-19,40,40,39.65,40,358570
BID,20191206,06-12-19,39.7,40.2,39.55,39.65,374930
BID,20191205,05-12-19,40.55,40.6,39.65,40,393640
BID,20191204,04-12-19,39.7,40.55,39.6,40.35,352310
BID,20191203,03-12-19,39.4,40.05,39,39.7,786830
BID,20191202,02-12-19,40.3,40.3,39.4,39.4,702050
BID,20191129,29-11-19,40.5,40.9,40.5,40.5,391620
BID,20191128,28-11-19,41,41,40.45,40.65,396280
BID,20191127,27-11-19,40.1,41.4,40.1,40.8,1060810
BID,20191126,26-11-19,40.3,40.55,39.8,40,406540
BID,20191125,25-11-19,40.2,40.6,39.5,39.7,822450
BID,20191122,22-11-19,41.5,41.5,39.8,40.2,1041320
BID,20191121,21-11-19,41.5,41.7,41.15,41.2,611690
BID,20191120,20-11-19,41.9,41.9,41.25,41.55,246520
BID,20191119,19-11-19,41.3,41.7,41.1,41.65,676040
BID,20191118,18-11-19,41.8,42.2,41.25,41.3,958470
BID,20191115,15-11-19,42.65,42.7,42,42,627650
BID,20191114,14-11-19,43,43,42.1,42.5,811080
BID,20191113,13-11-19,42.2,42.9,42.2,42.9,1804440
BID,20191112,12-11-19,41.4,42.2,41.3,42.1,1499510
BID,20191111,11-11-19,41.25,41.9,41.1,41.3,724450
BID,20191108,08-11-19,41.8,42,41.2,41.3,729880
BID,20191107,07-11-19,41.3,41.8,40.8,41.6,1105060
BID,20191106,06-11-19,40.944,41.2824,40.799,40.799,821030
BID,20191105,05-11-19,40.8956,41.089,40.7506,41.089,898400
BID,20191104,04-11-19,39.7355,41.0407,39.7355,40.799,1744250
BID,20191101,01-11-19,39.1554,39.7355,38.962,39.6388,1180640
BID,20191031,31-10-19,38.8654,39.3488,38.7203,39.2521,777680
BID,20191030,30-10-19,39.1554,39.4454,38.817,38.8654,760410
BID,20191029,29-10-19,39.5421,39.5421,38.672,39.2521,921380
BID,20191028,28-10-19,39.7355,39.8322,39.2521,39.2521,800080
BID,20191025,25-10-19,38.672,39.2037,38.4786,38.8654,968770
BID,20191024,24-10-19,38.7647,39.1514,38.4263,38.962,513170
BID,20191023,23-10-19,38.672,38.962,38.527,38.7687,455760
BID,20191022,22-10-19,37.9952,38.672,37.9952,38.672,566150
BID,20191021,21-10-19,38.378,38.668,37.9913,37.9952,1281520
BID,20191018,18-10-19,39.4454,39.4454,38.672,38.7687,1225560
BID,20191017,17-10-19,39.973,39.973,39.4414,39.4454,801110
BID,20191016,16-10-19,40.0214,40.2631,39.7797,39.7838,650130
BID,20191015,15-10-19,39.6347,40.1664,39.6347,40.0255,631810
BID,20191014,14-10-19,39.6347,40.5531,39.4897,39.7838,1381960
BID,20191011,11-10-19,39.6347,39.828,39.3447,39.4454,552640
BID,20191010,10-10-19,39.8805,40.3156,39.6388,39.6388,1054690
BID,20191009,09-10-19,39.7355,40.4122,39.4454,39.8805,1415560
BID,20191008,08-10-19,39.0587,39.7355,38.7687,39.7355,650420
BID,20191007,07-10-19,39.538,39.538,38.668,39.0587,807180
BID,20191004,04-10-19,39.9288,40.2672,39.1554,39.1554,884430
BID,20191003,03-10-19,38.4786,39.8805,38.4303,39.8805,1939160
BID,20191002,02-10-19,38.672,39.4454,38.6237,38.8654,1505190
BID,20191001,01-10-19,38.0919,38.672,38.0919,38.672,862420
BID,20190930,30-09-19,38.8613,39.2964,38.088,38.0919,1429150
BID,20190927,27-09-19,38.962,39.0587,38.7203,38.9137,876890
BID,20190926,26-09-19,38.5713,39.3447,38.5713,38.817,888310
BID,20190925,25-09-19,37.943,38.5713,37.6046,38.5753,1445080
BID,20190924,24-09-19,38.4786,38.672,38.1403,38.1403,821180
BID,20190923,23-09-19,38.378,39.1514,38.2813,38.3336,1089550
BID,20190920,20-09-19,39.4454,39.7355,38.4786,38.672,2204400
BID,20190919,19-09-19,39.828,39.8764,39.393,39.4454,1029490
BID,20190918,18-09-19,39.538,39.8764,39.1997,39.7838,1630310
BID,20190917,17-09-19,38.382,39.6388,38.0919,39.6388,1566850
BID,20190916,16-09-19,38.527,39.4454,38.4786,38.672,1250810
BID,20190913,13-09-19,37.5602,38.527,37.3185,38.527,2303060
BID,20190912,12-09-19,37.0729,37.4596,36.7346,37.3668,1763420
BID,20190911,11-09-19,36.7384,37.1251,36.6901,36.9318,519270
BID,20190910,10-09-19,36.6863,37.3146,36.5413,37.0284,1003930
BID,20190909,09-09-19,36.7384,36.8351,36.4967,36.8351,801830
BID,20190906,06-09-19,37.2218,37.2218,36.3033,36.7384,1528000
BID,20190905,05-09-19,37.5118,37.7535,37.2218,37.2218,939140
BID,20190904,04-09-19,37.4152,37.5118,36.7384,37.3185,921560
BID,20190903,03-09-19,37.5118,37.8019,37.3668,37.4152,830420
BID,20190830,30-08-19,36.9318,37.5118,36.6901,37.4635,2186980
BID,20190829,29-08-19,36.3479,36.6379,36.1062,36.6417,1330160
BID,20190828,28-08-19,36.255,36.7384,36.1583,36.3517,932680
BID,20190827,27-08-19,37.0284,37.1251,36.255,36.255,1170790
BID,20190826,26-08-19,35.6749,36.5934,35.3849,36.5934,1806980
BID,20190823,23-08-19,36.5413,36.5413,35.9129,36.3033,977030
BID,20190822,22-08-19,36.7384,36.8351,36.255,36.3517,1618940
BID,20190821,21-08-19,35.2882,36.9801,35.2882,36.5934,2691400
BID,20190820,20-08-19,35.7196,35.7196,35.3329,35.5782,800200
BID,20190819,19-08-19,35.2882,35.7716,35.0948,35.4816,1132960
BID,20190816,16-08-19,33.838,35.4816,33.7413,34.8048,3237040
BID,20190815,15-08-19,33.3546,33.9347,33.3546,33.9347,551130
BID,20190814,14-08-19,34.128,34.2247,33.5963,33.9347,520650
BID,20190813,13-08-19,33.8828,34.2212,33.5928,33.7413,817060
BID,20190812,12-08-19,33.693,34.2247,32.9195,34.1764,1373320
BID,20190809,09-08-19,33.838,33.838,33.0646,33.548,997910
BID,20190808,08-08-19,33.548,33.983,33.4996,33.548,908980
BID,20190807,07-08-19,34.1764,34.3214,33.548,33.548,1081380
BID,20190806,06-08-19,33.3546,34.4664,33.3546,34.0314,1229640
BID,20190805,05-08-19,34.3179,34.6079,34.2695,34.6114,1969000
BID,20190802,02-08-19,33.8345,34.8012,33.7378,34.6114,1824090
BID,20190801,01-08-19,34.3214,34.3214,33.8863,34.2731,744670
BID,20190731,31-07-19,33.838,34.3214,33.548,34.3214,933640
BID,20190730,30-07-19,34.4181,34.4181,33.7897,33.838,1623110
BID,20190729,29-07-19,34.5112,34.6079,34.1245,34.6114,1351320
BID,20190726,26-07-19,33.8345,34.7045,33.8345,34.6114,2184360
BID,20190725,25-07-19,33.1612,34.0314,33.1612,34.0314,1316210
BID,20190724,24-07-19,34.2247,34.2247,33.0646,33.3063,1886280
BID,20190723,23-07-19,34.5631,34.5631,33.548,34.0797,2132860
BID,20190722,22-07-19,34.0314,34.7565,33.838,34.5631,2863060
BID,20190719,19-07-19,33.8345,34.2212,33.5445,33.7413,1713010
BID,20190718,18-07-19,33.3063,33.548,33.0646,33.548,1442460
BID,20190717,17-07-19,33.3512,33.7378,33.1095,33.4029,1551860
BID,20190716,16-07-19,32.3361,33.3995,32.3361,33.4029,3287930
BID,20190715,15-07-19,32.1911,32.3845,32.1428,32.1944,913470
BID,20190712,12-07-19,32.3845,32.6745,32.1911,32.2911,1417000
BID,20190711,11-07-19,31.5177,32.3878,31.3243,32.3395,2461040
BID,20190710,10-07-19,31.5144,31.7561,31.3211,31.3243,699090
BID,20190709,09-07-19,31.3243,31.6144,31.3243,31.5177,403680
BID,20190708,08-07-19,31.8044,31.8044,31.3211,31.4693,564180
BID,20190705,05-07-19,31.5628,32.0944,31.5144,31.711,1204780
BID,20190704,04-07-19,31.3211,31.7561,31.1277,31.711,1147150
BID,20190703,03-07-19,30.9376,31.3243,30.9376,31.0343,409880
BID,20190702,02-07-19,30.9827,31.3211,30.9827,30.9859,454740
BID,20190701,01-07-19,31.276,31.421,31.0343,31.276,550440
BID,20190628,28-06-19,30.6476,31.131,30.3575,30.6476,653190
BID,20190627,27-06-19,30.9376,31.3727,30.9376,30.9376,664820
BID,20190626,26-06-19,30.9376,31.4693,30.8409,31.421,1052510
BID,20190625,25-06-19,31.5177,31.6144,31.0343,31.0343,734450
BID,20190624,24-06-19,31.566,31.9044,31.3243,31.5177,750120
BID,20190621,21-06-19,31.6144,31.8561,31.3727,31.421,501660
BID,20190620,20-06-19,30.9344,31.6111,30.8377,31.566,1142380
BID,20190619,19-06-19,30.9376,31.3243,30.8893,30.9376,461820
BID,20190618,18-06-19,30.8409,31.0343,30.6476,30.9376,273680
BID,20190617,17-06-19,31.131,31.4693,30.8893,31.0343,693710
BID,20190614,14-06-19,30.6444,31.1761,30.4511,31.0826,1589620
BID,20190613,13-06-19,30.3575,30.6959,30.3575,30.4542,289140
BID,20190612,12-06-19,30.6476,30.8409,30.4059,30.4542,351310
BID,20190611,11-06-19,30.7411,30.9344,30.5477,30.8409,584390
BID,20190610,10-06-19,30.7442,31.0343,30.6476,30.6476,471530
BID,20190607,07-06-19,30.2608,30.6476,30.2608,30.6476,459310
BID,20190606,06-06-19,30.3544,30.6444,29.871,30.2608,329600
BID,20190605,05-06-19,30.9344,31.1277,30.3544,30.3575,482730
BID,20190604,04-06-19,29.5841,30.9376,29.5357,30.9376,867040
BID,20190603,03-06-19,30.3575,30.4542,29.5841,29.5841,1299050
BID,20190531,31-05-19,30.5992,30.8409,30.4059,30.4542,914150
BID,20190530,30-05-19,31.1277,31.2244,30.7411,30.7442,671830
BID,20190529,29-05-19,31.2276,31.3727,30.8893,30.9376,896960
BID,20190528,28-05-19,31.4178,31.7078,31.0794,31.2276,881610
BID,20190527,27-05-19,31.421,31.6144,31.3243,31.5177,526030
BID,20190524,24-05-19,32.0011,32.1461,31.421,31.421,1510920
BID,20190523,23-05-19,31.9011,32.2878,31.5144,32.2911,795270
BID,20190522,22-05-19,32.0978,32.4845,31.9527,32.0978,1262730
BID,20190521,21-05-19,31.6111,32.1428,31.5144,31.9527,1716340
BID,20190520,20-05-19,31.0343,31.8077,31.0343,31.6144,960860
BID,20190517,17-05-19,31.6111,31.6111,30.9344,31.0826,938600
BID,20190516,16-05-19,31.8561,31.9044,31.3727,31.5177,776200
BID,20190515,15-05-19,31.5144,31.9978,31.2244,31.8077,1460060
BID,20190514,14-05-19,31.3694,31.5144,30.9344,31.3243,1091640
BID,20190513,13-05-19,30.9376,31.711,30.9376,31.6144,778440
BID,20190510,10-05-19,30.4542,31.131,30.3575,30.9376,1098030
BID,20190509,09-05-19,31.566,31.711,29.9708,30.0675,1937960
BID,20190508,08-05-19,31.6144,31.9044,31.276,31.276,1127910
BID,20190507,07-05-19,32.1944,32.7745,31.8077,32.0011,949150
BID,20190506,06-05-19,32.5328,32.7745,31.9044,32.0011,1220260
BID,20190503,03-05-19,33.3546,33.6446,33.0646,33.0646,555330
BID,20190502,02-05-19,33.838,33.838,33.3546,33.3546,483460
BID,20190426,26-04-19,33.3512,33.7378,33.3512,33.6446,484200
BID,20190425,25-04-19,33.4513,33.838,33.3546,33.3546,464620
BID,20190424,24-04-19,33.3546,33.6446,33.1612,33.4513,538100
BID,20190423,23-04-19,33.4513,33.4513,32.8229,33.0646,1005740
BID,20190422,22-04-19,33.693,33.693,32.8229,33.0646,687460
BID,20190419,19-04-19,33.6446,34.0314,33.548,33.693,293870
BID,20190418,18-04-19,33.6412,34.2212,33.4962,33.6446,1016060
BID,20190417,17-04-19,34.3179,34.3179,33.6412,33.6446,852450
BID,20190416,16-04-19,33.4513,34.4181,33.0646,34.3214,1404520
BID,20190412,12-04-19,33.9347,34.0314,33.548,33.5963,894410
BID,20190411,11-04-19,34.1245,34.3179,33.7862,33.983,643960
BID,20190410,10-04-19,34.5631,34.6114,34.0314,34.0314,522520
BID,20190409,09-04-19,34.3214,34.9982,34.3214,34.5631,2081540
BID,20190408,08-04-19,33.6446,34.3697,33.6446,34.3214,1042660
BID,20190405,05-04-19,34.1245,34.5112,33.6412,33.8863,737650
BID,20190404,04-04-19,34.8012,34.8012,33.9795,34.128,1058540
BID,20190403,03-04-19,33.6446,34.9015,33.3063,34.5148,1895710
BID,20190402,02-04-19,34.8012,34.8012,33.6412,33.6446,1453530
BID,20190401,01-04-19,34.6114,35.0948,34.128,34.3214,909820
BID,20190329,29-03-19,34.4145,34.8012,34.4145,34.6114,1654790
BID,20190328,28-03-19,33.3063,34.6598,33.3063,34.4181,2196570
BID,20190327,27-03-19,33.6895,33.9312,33.1578,33.7413,1236550
BID,20190326,26-03-19,33.7378,33.9312,33.0611,33.1612,1042090
BID,20190325,25-03-19,32.9679,33.838,32.3878,33.3546,2092900
BID,20190322,22-03-19,34.2247,34.5148,33.6446,33.9347,1877120
BID,20190321,21-03-19,35.0429,35.4296,33.6412,33.6446,2239650
BID,20190320,20-03-19,34.9498,35.2882,34.3214,34.9015,2700620
BID,20190319,19-03-19,35.9166,36.0616,35.2882,35.3849,2819110
BID,20190318,18-03-19,35.9612,36.3479,35.6712,36.0616,2925810
BID,20190315,15-03-19,34.9982,36.255,34.7081,35.965,3180240
BID,20190314,14-03-19,34.4181,35.4816,34.0314,34.9982,2651040
BID,20190313,13-03-19,34.128,34.7565,34.0314,34.4181,2860920
BID,20190312,12-03-19,32.9679,34.3214,32.6778,34.3214,1690500
BID,20190311,11-03-19,32.9645,32.9645,32.3361,32.5328,1137250
BID,20190308,08-03-19,33.3063,33.548,32.7745,32.8712,1808960
BID,20190307,07-03-19,33.8345,34.0762,33.5445,33.7413,1702650
BID,20190306,06-03-19,33.4513,33.7413,33.2579,33.5963,1601660
BID,20190305,05-03-19,32.0978,34.128,32.0978,33.4513,4215640
BID,20190304,04-03-19,32.0011,32.6295,31.9044,32.4845,918340
BID,20190301,01-03-19,31.5177,32.0011,31.5177,31.7594,1153130
BID,20190228,28-02-19,32.4845,32.6295,31.421,31.421,1793480
BID,20190227,27-02-19,32.4845,32.8229,32.3878,32.4845,749060
BID,20190226,26-02-19,32.5812,32.8712,32.3878,32.4845,1409740
BID,20190225,25-02-19,33.3546,33.3546,32.5812,32.8712,1687500
BID,20190222,22-02-19,33.0646,33.548,32.8712,32.8712,1459730
BID,20190221,21-02-19,33.1129,33.4996,32.8712,33.1129,2157870
BID,20190220,20-02-19,31.711,33.7413,31.566,32.8712,2361110
BID,20190219,19-02-19,32.3845,32.6261,31.8044,31.8077,1143130
BID,20190218,18-02-19,32.3878,32.5812,32.0978,32.3878,955540
BID,20190215,15-02-19,31.2727,32.6745,31.0311,32.0494,1622530
BID,20190214,14-02-19,31.4178,31.4661,31.2727,31.3243,1018550
BID,20190213,13-02-19,31.4693,31.5177,31.1793,31.421,1557810
BID,20190212,12-02-19,30.9859,31.6144,30.9859,31.3727,1395780
BID,20190211,11-02-19,30.7926,31.1793,30.7442,30.8893,631710
BID,20190201,01-02-19,30.4059,30.7926,30.3575,30.5509,537050
BID,20190131,31-01-19,31.131,31.131,30.4542,30.4542,678130
BID,20190130,30-01-19,30.8409,31.1793,30.5509,30.6476,429410
BID,20190129,29-01-19,30.8409,30.8409,30.5025,30.6476,635890
BID,20190128,28-01-19,30.9827,31.2727,30.7411,30.8409,545190
BID,20190125,25-01-19,31.6111,31.6111,30.9344,30.9859,570980
BID,20190124,24-01-19,31.4693,31.7594,31.421,31.421,579540
BID,20190123,23-01-19,31.3243,31.7594,31.0343,31.6144,457760
BID,20190122,22-01-19,31.8077,32.0011,31.6144,31.6627,563940
BID,20190121,21-01-19,30.9376,32.2428,30.6476,31.7594,1207560
BID,20190118,18-01-19,30.8893,31.2276,30.5992,30.6476,509140
BID,20190117,17-01-19,31.131,31.3243,30.8409,30.8893,297560
BID,20190116,16-01-19,31.131,31.6627,31.131,31.131,363680
BID,20190115,15-01-19,30.6959,31.711,30.6959,31.421,580710
BID,20190114,14-01-19,30.8377,31.2727,30.4027,30.8409,755920
BID,20190111,11-01-19,31.4178,31.7078,30.7894,30.8409,941940
BID,20190110,10-01-19,31.9044,32.0011,31.421,31.421,410690
BID,20190109,09-01-19,31.2276,31.9527,31.0343,31.9044,1075730
BID,20190108,08-01-19,31.5177,31.5177,30.8409,30.9376,558540
BID,20190107,07-01-19,30.9344,31.9011,30.9344,31.2276,806060
BID,20190104,04-01-19,30.4511,30.8861,29.7744,30.5025,1457300
BID,20190103,03-01-19,32.3878,32.6778,30.9376,30.9376,1107500
BID,20190102,02-01-19,32.3878,33.2579,32.3395,32.3878,805700
BID,20181228,28-12-18,32.6745,33.2545,32.5295,33.2579,2131820
BID,20181227,27-12-18,32.6778,33.3063,32.4361,32.8712,1643520
BID,20181226,26-12-18,31.6627,32.3395,31.4693,31.5177,1036860
BID,20181225,25-12-18,32.0978,32.6295,30.6476,31.6627,1827680
BID,20181224,24-12-18,32.8712,33.5963,32.6778,32.8712,1857900
BID,20181221,21-12-18,32.6778,32.9195,32.2911,32.8712,706310
BID,20181220,20-12-18,32.3878,33.1129,32.2911,32.8229,1635620
BID,20181219,19-12-18,32.5295,32.8195,32.1911,32.1944,1314340
BID,20181218,18-12-18,31.6111,32.5295,31.4178,32.5328,2348370
BID,20181217,17-12-18,32.3395,32.9195,32.0978,32.0978,2272850
BID,20181214,14-12-18,33.0611,33.6412,32.6745,32.7745,1214630
BID,20181213,13-12-18,33.7862,33.7862,33.1578,33.1612,1610470
BID,20181212,12-12-18,32.5778,33.4962,32.2878,33.4996,2225990
BID,20181211,11-12-18,32.5778,32.7228,32.2878,32.4361,1148790
BID,20181210,10-12-18,32.5812,32.9679,32.1461,32.5812,1556580
BID,20181207,07-12-18,32.6778,33.2579,32.5328,32.5812,1220210
BID,20181206,06-12-18,32.5812,32.7262,32.0978,32.5812,1984110
BID,20181205,05-12-18,31.9044,32.9195,31.711,32.7262,2574670
BID,20181204,04-12-18,32.4328,32.9645,32.0944,32.2911,2374250
BID,20181203,03-12-18,30.9344,32.4328,30.7411,32.4361,3464870
BID,20181130,30-11-18,29.581,30.7411,29.581,30.3575,2611400
BID,20181129,29-11-18,30.5025,30.9376,30.2125,30.2125,2480990
BID,20181128,28-11-18,30.4027,30.5961,30.2577,30.5025,764130
BID,20181127,27-11-18,30.8409,30.9376,29.9708,30.4059,1382030
BID,20181126,26-11-18,30.3544,30.8861,30.3544,30.5992,790910
BID,20181123,23-11-18,30.7442,31.0343,30.5509,30.6476,1340870
BID,20181122,22-11-18,31.131,31.3727,30.7442,30.7926,1866110
BID,20181121,21-11-18,30.1642,31.131,30.1158,30.9376,1747970
BID,20181120,20-11-18,30.4059,30.9376,30.4059,30.6476,1301980
BID,20181119,19-11-18,31.131,31.4693,30.9376,31.131,1520580
BID,20181116,16-11-18,30.4542,31.3727,30.4542,31.131,2339880
BID,20181115,15-11-18,29.004,30.7442,28.9073,29.9708,1574190
BID,20181114,14-11-18,29.9708,30.4542,29.004,29.004,1511410
BID,20181113,13-11-18,30.2608,30.6959,29.9708,29.9708,2054350
BID,20181112,12-11-18,30.0675,31.3727,30.0675,31.131,1332890
BID,20181109,09-11-18,31.131,31.421,30.5992,30.6476,1790150
BID,20181108,08-11-18,32.3878,32.3878,31.3243,31.3727,1728670
BID,20181107,07-11-18,30.9376,31.7594,30.8409,31.3727,2117240
BID,20181106,06-11-18,31.9044,32.0494,30.7926,30.9376,1834970
BID,20181105,05-11-18,30.9344,31.7078,30.5477,31.711,1732340
BID,20181102,02-11-18,29.9708,31.3727,29.7774,31.3727,3469490
BID,20181101,01-11-18,30.4059,30.4542,29.294,29.3424,2974110
BID,20181031,31-10-18,27.5538,28.5206,27.2638,28.5206,1670350
BID,20181030,30-10-18,27.5538,28.714,26.6837,26.6837,3140410
BID,20181029,29-10-18,29.4844,29.7744,27.841,27.9405,2482950
BID,20181026,26-10-18,30.9376,31.2276,29.5841,29.5841,1877950
BID,20181025,25-10-18,29.3424,30.9376,29.3424,30.1642,4592300
BID,20181024,24-10-18,33.7413,33.838,31.5177,31.5177,2230710
BID,20181023,23-10-18,33.6412,34.0278,32.3845,33.7413,3648830
BID,20181022,22-10-18,33.838,34.2731,33.548,33.838,3643590
BID,20181019,19-10-18,32.8712,33.5963,32.6778,33.4513,2010830
BID,20181018,18-10-18,33.2579,33.983,32.6778,33.4513,3352560
BID,20181017,17-10-18,32.8712,33.6446,32.8229,33.4513,2870340
BID,20181016,16-10-18,31.5177,32.3878,31.5177,32.3878,1574440
BID,20181015,15-10-18,32.8712,32.8712,31.5177,31.5177,1199560
BID,20181012,12-10-18,31.9011,33.0128,30.9344,32.6778,2660970
BID,20181011,11-10-18,31.8044,33.1578,31.8044,31.8077,6573500
BID,20181010,10-10-18,34.9982,34.9982,34.0314,34.1764,2080020
BID,20181009,09-10-18,34.9015,35.2882,34.6114,34.9015,1270140
BID,20181008,08-10-18,34.0314,34.9982,33.7413,34.8048,3268360
BID,20181005,05-10-18,35.1915,35.3849,34.3214,34.3214,2834960
BID,20181004,04-10-18,35.4816,35.5782,35.0948,35.5299,1879790
BID,20181003,03-10-18,35.0912,35.5262,34.9945,35.4332,2361360
BID,20181002,02-10-18,33.6446,35.1915,33.3546,34.9982,5199330
BID,20181001,01-10-18,34.0314,34.3214,33.4513,33.5963,1733190
BID,20180928,28-09-18,33.7413,34.4664,33.548,34.0314,2822910
BID,20180927,27-09-18,33.8345,33.8828,33.4962,33.4996,2074090
BID,20180926,26-09-18,33.7862,34.2695,33.7378,33.7413,1956500
BID,20180925,25-09-18,33.5963,34.4181,33.4513,33.838,1820120
BID,20180924,24-09-18,34.1245,34.4145,33.6895,33.7413,2423940
BID,20180921,21-09-18,34.5112,34.5595,33.4962,34.128,4631020
BID,20180920,20-09-18,34.128,34.5631,33.693,34.3214,2304800
BID,20180919,19-09-18,34.3179,34.7529,34.0278,34.128,2943070
BID,20180918,18-09-18,32.6778,34.128,32.3878,34.0797,4127500
BID,20180917,17-09-18,33.548,33.9347,33.0646,33.0646,2164200
BID,20180914,14-09-18,34.128,34.3214,33.548,33.693,1656240
BID,20180913,13-09-18,34.0314,34.3214,33.3546,33.838,2984670
BID,20180912,12-09-18,34.3214,34.4181,33.5963,33.5963,2528070
BID,20180911,11-09-18,32.8678,34.2212,32.7711,34.128,4371130
BID,20180910,10-09-18,32.6778,33.3546,32.3878,32.8712,3078830
BID,20180907,07-09-18,31.4178,33.0128,31.4178,32.7745,3171020
BID,20180906,06-09-18,32.0011,32.0978,31.3243,31.6627,1923190
BID,20180905,05-09-18,31.131,32.2428,31.0826,32.0011,3283340
BID,20180904,04-09-18,32.8712,32.8712,31.131,31.421,4088990
BID,20180831,31-08-18,33.6412,33.8345,33.1578,33.2579,2336200
BID,20180830,30-08-18,32.4811,33.7378,32.3845,33.7413,3286300
BID,20180829,29-08-18,32.5778,32.9645,32.4328,32.5328,2319810
BID,20180828,28-08-18,33.1612,33.1612,32.1944,32.5812,2582530
BID,20180827,27-08-18,32.5812,32.9679,32.3395,32.8712,2541980
BID,20180824,24-08-18,31.5144,32.4328,31.5144,32.2911,2775350
BID,20180823,23-08-18,31.6111,32.3845,31.1277,31.9527,3335590
BID,20180822,22-08-18,32.0978,32.5812,31.3243,31.421,4346680
BID,20180821,21-08-18,29.9708,31.9044,29.9708,31.9044,4070460
BID,20180820,20-08-18,29.9677,30.7411,29.7744,30.3575,3573200
BID,20180817,17-08-18,29.5841,30.6476,29.1007,30.0675,4664800
BID,20180816,16-08-18,27.9889,29.0523,27.0704,29.004,5017400
BID,20180815,15-08-18,29.4844,29.6777,27.6476,28.3272,4946070
BID,20180814,14-08-18,29.4874,29.6324,28.9073,29.004,2187220
BID,20180813,13-08-18,28.714,29.8258,28.6173,29.4874,3670180
BID,20180810,10-08-18,27.6476,28.9043,27.551,28.9073,4423770
BID,20180809,09-08-18,28.5206,28.8106,27.8438,27.8922,3444030
BID,20180808,08-08-18,26.587,28.2306,26.587,28.2306,4507240
BID,20180807,07-08-18,25.4268,26.7804,25.4268,26.5387,3707270
BID,20180806,06-08-18,25.7169,26.6837,25.1851,25.9586,3262290
BID,20180803,03-08-18,25.7142,25.8109,25.4242,25.6685,2585620
BID,20180802,02-08-18,25.1368,25.3302,24.46,25.3302,3523250
BID,20180801,01-08-18,25.4242,25.9076,25.1342,25.4268,3487790
BID,20180731,31-07-18,25.3275,26.0526,24.9892,25.4268,5307160
BID,20180730,30-07-18,24.3608,25.4242,24.1675,25.4268,3793610
BID,20180727,27-07-18,23.2975,24.1192,23.2008,23.9766,2031060
BID,20180726,26-07-18,22.8165,23.2999,22.4781,23.2999,2364560
BID,20180725,25-07-18,24.17,24.315,22.8165,22.8165,2773760
BID,20180724,24-07-18,23.8775,24.6509,23.2008,23.9766,2591310
BID,20180723,23-07-18,23.9742,25.3275,23.9742,23.9766,3124370
BID,20180720,20-07-18,24.5542,25.0375,23.9742,24.5567,4279270
BID,20180719,19-07-18,25.1342,25.3275,24.6509,24.9434,3344910
BID,20180718,18-07-18,24.1675,25.3275,24.0708,25.2818,4012340
BID,20180717,17-07-18,22.8141,24.3125,22.8141,24.0733,3991770
BID,20180716,16-07-18,23.2008,23.5875,22.9108,23.3482,2912010
BID,20180713,13-07-18,22.7198,23.2032,22.5264,22.7198,3138160
BID,20180712,12-07-18,22.2364,22.8165,21.3179,22.2364,2508790
BID,20180711,11-07-18,22.043,22.2364,21.2696,21.3663,5441810
BID,20180710,10-07-18,22.9108,23.5391,22.6208,22.8648,3612750
BID,20180709,09-07-18,22.8141,23.5875,22.4758,22.5264,5423120
BID,20180706,06-07-18,20.6895,22.3331,20.1578,22.3331,5061910
BID,20180705,05-07-18,21.8013,22.2847,20.5928,20.8829,3044050
BID,20180704,04-07-18,22.2824,22.3791,21.2191,22.1397,4641640
BID,20180703,03-07-18,23.9742,24.3125,22.2824,22.2847,4944960
BID,20180702,02-07-18,24.6534,25.1368,23.5416,23.9283,3542250
