<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
CMG,20180710,10-07-18,17.2891,17.2891,16.2466,17.1155,22720
CMG,20180709,09-07-18,16.8547,17.2022,16.5072,16.9417,32350
CMG,20180706,06-07-18,15.899,17.0285,15.899,16.8548,18740
CMG,20180705,05-07-18,16.4203,17.2891,15.5515,16.2467,61750
CMG,20180704,04-07-18,17.2891,17.376,16.1597,16.4204,39830
CMG,20180703,03-07-18,18.2448,18.7226,17.2891,17.2892,51310
CMG,20180702,02-07-18,17.7235,18.5054,17.5498,18.0712,35620
CMG,20180629,29-06-18,18.2448,18.5054,17.8104,18.5056,22740
CMG,20180628,28-06-18,18.3317,18.6792,18.071,18.4187,15950
CMG,20180627,27-06-18,18.5923,18.7661,18.3317,18.6793,14000
CMG,20180626,26-06-18,18.2448,18.5923,17.8104,18.5924,7930
CMG,20180625,25-06-18,17.5498,19.548,17.5498,17.8105,34610
CMG,20180622,22-06-18,17.8973,18.6792,17.4194,18.6793,38450
CMG,20180621,21-06-18,18.6792,18.6792,17.5498,17.5499,28020
CMG,20180620,20-06-18,18.6792,18.6792,17.5498,18.2449,15030
CMG,20180619,19-06-18,18.1579,18.1579,17.6366,18.158,39340
CMG,20180618,18-06-18,18.4186,19.0267,18.1579,18.2449,45820
CMG,20180615,15-06-18,18.6792,19.2005,18.6792,18.6793,7430
CMG,20180614,14-06-18,19.3742,19.4611,18.853,19.3744,13850
CMG,20180613,13-06-18,18.1579,19.3742,17.7235,19.3744,51160
CMG,20180612,12-06-18,19.2874,19.2874,18.1145,18.4187,103570
CMG,20180611,11-06-18,18.853,19.9824,18.853,19.4612,56570
CMG,20180608,08-06-18,19.939,20.3299,19.3742,19.9825,23100
CMG,20180607,07-06-18,20.1127,20.1127,19.1136,19.9391,40920
CMG,20180606,06-06-18,18.4186,20.1127,18.2448,20.1128,58500
CMG,20180605,05-06-18,18.5923,19.3742,18.5923,18.8096,45580
CMG,20180604,04-06-18,18.1579,19.2874,18.1579,18.8531,80880
CMG,20180601,01-06-18,18.2448,18.2448,17.7235,18.158,91960
CMG,20180531,31-05-18,18.2448,18.2448,17.8104,18.158,56510
CMG,20180530,30-05-18,18.7661,18.7661,17.9842,18.2449,22260
CMG,20180529,29-05-18,16.7678,18.5054,16.7244,18.5056,102860
CMG,20180528,28-05-18,18.5923,18.5923,17.3326,17.3327,119620
CMG,20180525,25-05-18,19.9824,19.9824,18.5923,18.5924,69100
CMG,20180524,24-05-18,19.9824,20.7209,19.7218,19.9825,26050
CMG,20180523,23-05-18,19.6349,20.8512,19.4177,19.9825,86840
CMG,20180522,22-05-18,21.2856,21.2856,19.8086,20.8513,49780
CMG,20180521,21-05-18,21.2856,21.5462,20.8512,21.2857,27730
CMG,20180518,18-05-18,22.0675,22.0675,20.8512,21.5464,24300
CMG,20180517,17-05-18,22.111,22.111,21.6331,21.6333,7410
CMG,20180516,16-05-18,21.8503,22.2413,21.72,22.1111,82790
CMG,20180515,15-05-18,21.2856,21.8503,21.1987,21.8505,36940
CMG,20180514,14-05-18,21.4594,21.6766,21.4594,21.6767,11160
CMG,20180511,11-05-18,21.1118,21.6766,21.1118,21.4595,29850
CMG,20180510,10-05-18,21.72,21.9806,21.6331,21.7201,35650
CMG,20180509,09-05-18,21.2856,21.72,21.1987,21.5898,113930
CMG,20180508,08-05-18,21.5462,21.72,20.8512,21.2857,95140
CMG,20180507,07-05-18,21.2856,21.4594,20.4168,21.4595,56100
CMG,20180504,04-05-18,20.0693,20.8512,19.8955,20.8513,104850
CMG,20180503,03-05-18,22.5019,22.5019,20.9381,20.9382,162040
CMG,20180502,02-05-18,22.5019,23.8051,22.5019,22.5021,182070
CMG,20180427,27-04-18,23.8051,24.1526,23.4576,24.1528,24920
CMG,20180426,26-04-18,25.1083,25.1952,22.5019,23.8922,123820
CMG,20180424,24-04-18,24.2395,24.2395,23.4576,24.1528,58510
CMG,20180423,23-04-18,25.1083,25.1083,23.892,24.2397,59740
CMG,20180420,20-04-18,24.3264,25.1952,24.0658,24.0659,19350
CMG,20180419,19-04-18,24.1526,25.1952,23.6314,24.3266,89330
CMG,20180418,18-04-18,25.8468,25.8468,23.8051,24.1528,23920
CMG,20180417,17-04-18,25.8902,25.8902,25.1952,25.5863,42110
CMG,20180416,16-04-18,24.1526,25.8034,24.1526,25.6298,112450
CMG,20180413,13-04-18,23.8486,24.5436,23.4576,24.1528,25970
CMG,20180412,12-04-18,23.7182,24.7174,23.1101,24.1528,42820
CMG,20180411,11-04-18,24.0658,26.0206,23.4576,23.8487,133850
CMG,20180410,10-04-18,26.759,26.8459,24.8911,24.8913,397100
CMG,20180409,09-04-18,27.1934,27.2803,26.4115,26.7592,155500
CMG,20180406,06-04-18,26.9328,27.3672,26.4984,27.1936,135750
CMG,20180405,05-04-18,27.2803,27.3238,26.2378,26.8026,122020
CMG,20180404,04-04-18,26.9328,27.8016,26.9328,27.2805,209710
CMG,20180403,03-04-18,27.0197,27.3672,26.8459,26.933,120620
CMG,20180402,02-04-18,27.8016,27.8016,26.5853,27.4108,125110
CMG,20180330,30-03-18,26.064,27.845,26.064,27.4543,288110
CMG,20180329,29-03-18,24.978,26.064,24.978,26.0642,198540
CMG,20180328,28-03-18,24.587,25.0214,24.3264,24.9347,122840
CMG,20180327,27-03-18,23.5445,24.5002,23.5445,24.3266,97260
CMG,20180326,26-03-18,24.2395,24.2395,23.4576,23.5446,77480
CMG,20180323,23-03-18,23.5445,24.3264,23.5445,24.2397,92830
CMG,20180322,22-03-18,25.1083,25.1083,24.3698,24.761,98450
CMG,20180321,21-03-18,25.6296,25.7165,24.8477,25.1085,214770
CMG,20180320,20-03-18,23.2838,24.8477,23.2404,24.8478,221600
CMG,20180319,19-03-18,22.6757,23.5879,22.6757,23.2405,170120
CMG,20180316,16-03-18,22.415,22.5019,21.7634,22.4152,169340
CMG,20180315,15-03-18,22.7191,22.7191,21.8069,21.807,74500
CMG,20180314,14-03-18,20.8512,22.8494,20.8512,22.6758,124880
