<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
MSN,20180608,08-06-18,87.3,87.8,85.6,86,672840
MSN,20180607,07-06-18,86.4,89.4,86,87.3,1148300
MSN,20180606,06-06-18,85.4,85.5,84.5,85.5,1170840
MSN,20180605,05-06-18,84.2,86.8,84.1,85.4,2036740
MSN,20180604,04-06-18,84.9,84.9,83.6,84.2,1033490
MSN,20180601,01-06-18,82,83.9,81,83.9,1027420
MSN,20180531,31-05-18,79,84.5,79,81,1464880
MSN,20180530,30-05-18,80,81.5,77.2,80,1337530
MSN,20180529,29-05-18,78,82.5,75.5,80,1174770
MSN,20180528,28-05-18,81.5,82.5,77.7,80,1572560
MSN,20180525,25-05-18,84,84.5,82.5,83.5,776710
MSN,20180524,24-05-18,85,85.3,83,84.5,1053550
MSN,20180523,23-05-18,83.2,85.2,83,85,1419580
MSN,20180522,22-05-18,88,89.9,82.8,85,1126390
MSN,20180521,21-05-18,92.5,93.5,89,89,495850
MSN,20180518,18-05-18,88,92.5,87.5,92.5,885640
MSN,20180517,17-05-18,92.7,93.9,87,87,1142920
MSN,20180516,16-05-18,96.2,96.2,92.6,92.9,461650
MSN,20180515,15-05-18,99,99.4,96,96.2,738890
MSN,20180514,14-05-18,94.5,98.5,93.5,98,722620
MSN,20180511,11-05-18,94,94.8,92.5,93.9,318610
MSN,20180510,10-05-18,95,96.5,92,94,623530
MSN,20180509,09-05-18,97,98,94.5,95,931950
MSN,20180508,08-05-18,96.5,98.5,93.1,97,877860
MSN,20180507,07-05-18,91.5,97,91,96.5,687860
MSN,20180504,04-05-18,92,93.9,90.6,91.5,390810
MSN,20180503,03-05-18,93.4,93.5,91.5,92,1148110
MSN,20180502,02-05-18,93.4,93.7,91.8,93.4,896400
MSN,20180427,27-04-18,87.3,93,87,91.8,747000
MSN,20180426,26-04-18,95,95,89.1,89.2,1445210
MSN,20180424,24-04-18,95,96,89,95.8,1408180
MSN,20180423,23-04-18,95,98,94,95,1490560
MSN,20180420,20-04-18,90.5,96.2,86.8,96.2,2402060
MSN,20180419,19-04-18,100,100,93,93,2133260
MSN,20180418,18-04-18,104,105,99.1,100,1088500
MSN,20180417,17-04-18,106,106,103.5,104,657510
MSN,20180416,16-04-18,104,106.8,103.5,104.3,859880
MSN,20180413,13-04-18,102,103.3,100,102.5,706610
MSN,20180412,12-04-18,98,102.8,97,102,755630
MSN,20180411,11-04-18,105,106.5,98,98,1688700
MSN,20180410,10-04-18,109,109,104.1,105,813040
MSN,20180409,09-04-18,105,109.8,102,107,1642750
MSN,20180406,06-04-18,109.5,112,105,106.8,880100
MSN,20180405,05-04-18,112,112.8,109,109.5,616480
MSN,20180404,04-04-18,113,114.9,110,110,1266330
MSN,20180403,03-04-18,115,115,111.8,113,930340
MSN,20180402,02-04-18,113,118,113,114.6,1034570
MSN,20180330,30-03-18,109,115,106.8,113.5,625160
MSN,20180329,29-03-18,111.5,112,108,109.5,515400
MSN,20180328,28-03-18,109,110.4,107,110.4,450680
MSN,20180327,27-03-18,111,114,109,109,969010
MSN,20180326,26-03-18,102,109.1,100.9,109.1,1326670
MSN,20180323,23-03-18,99.5,103,99.5,102,946780
MSN,20180322,22-03-18,102.5,104.5,102.5,103.6,772700
MSN,20180321,21-03-18,100.5,103.4,99.6,102.4,901320
MSN,20180320,20-03-18,94.7,100.5,94.3,100.5,981900
MSN,20180319,19-03-18,92,94.3,92,94.3,368790
MSN,20180316,16-03-18,92,94.2,92,92,3685230
MSN,20180315,15-03-18,95,95,93,93,456960
MSN,20180314,14-03-18,94.2,95.4,94,94,315590
MSN,20180313,13-03-18,95.2,95.2,93.5,95,263070
MSN,20180312,12-03-18,95.2,95.7,94.2,95.2,191140
MSN,20180309,09-03-18,95,96,93.9,94.1,398400
MSN,20180308,08-03-18,91.4,95,91.2,94,829830
MSN,20180307,07-03-18,90.6,91.7,90.4,91.4,1140920
MSN,20180306,06-03-18,91,91.6,90.5,90.5,846740
MSN,20180305,05-03-18,93,93,91,91,704600
MSN,20180302,02-03-18,91,93.2,89.5,91.5,265490
MSN,20180301,01-03-18,90,91.5,89.3,91,686470
MSN,20180228,28-02-18,91,92.5,89.2,89.2,1152830
MSN,20180227,27-02-18,91.5,92,90.4,91.4,567630
MSN,20180226,26-02-18,91,93,89.9,89.9,592570
MSN,20180223,23-02-18,89,90.7,88.1,89.8,653110
MSN,20180222,22-02-18,88,90,88,88,402290
MSN,20180221,21-02-18,85.6,90,85.6,89.5,326210
MSN,20180213,13-02-18,85,87,85,85.6,485920
MSN,20180212,12-02-18,84,85,81.1,85,997380
MSN,20180209,09-02-18,81,83,79.5,82.2,948340
MSN,20180208,08-02-18,83.9,86.4,82.5,85,471670
MSN,20180207,07-02-18,86,86.5,83,83,566450
MSN,20180206,06-02-18,86,86,78.8,86,1870880
MSN,20180205,05-02-18,85.5,87,84.7,84.7,661070
MSN,20180202,02-02-18,92,92.5,86.7,91,669230
MSN,20180201,01-02-18,94,94,90.5,92.1,724810
MSN,20180131,31-01-18,90.8,95,90.6,92.1,1082770
MSN,20180130,30-01-18,94.5,94.8,90,90.8,650630
MSN,20180129,29-01-18,97.5,98,94.2,94.5,363310
MSN,20180126,26-01-18,97.3,98.2,95.1,97.5,629310
MSN,20180125,25-01-18,93,97.5,93,97.2,1034850
MSN,20180122,22-01-18,89,93.5,89,92.5,578810
MSN,20180119,19-01-18,92,92.2,87.5,87.5,1281320
MSN,20180118,18-01-18,90,92,87.5,92,494030
MSN,20180117,17-01-18,92.5,92.6,90.2,90.2,334150
MSN,20180116,16-01-18,91.5,92.8,90.4,92.4,658030
MSN,20180115,15-01-18,93.3,93.7,90.1,92.8,880860
MSN,20180112,12-01-18,90.4,93.5,90,93,513870
MSN,20180111,11-01-18,85.7,90,85.7,90,650600
MSN,20180110,10-01-18,90,90,86.8,87,691140
MSN,20180109,09-01-18,88.8,90.6,88.2,90,517480
MSN,20180108,08-01-18,84.9,88.8,83.6,88.8,567080
MSN,20180105,05-01-18,82.5,85,81.8,84.7,553920
MSN,20180104,04-01-18,81.9,83.4,81.5,82.5,749910
MSN,20180103,03-01-18,80,84.3,80,82.5,699510
MSN,20180102,02-01-18,77,80,76.7,80,533950
MSN,20171229,29-12-17,74.8,77,74.8,76.7,609680
MSN,20171228,28-12-17,75,76,74.5,75.7,377030
MSN,20171227,27-12-17,74.9,75.7,74.8,75,517920
MSN,20171226,26-12-17,74.9,75.5,74.3,75.5,403710
MSN,20171225,25-12-17,73.1,75.4,73,74.2,207370
MSN,20171222,22-12-17,74.4,74.7,72,73.9,1025600
MSN,20171221,21-12-17,76.3,76.7,73.2,73.2,981850
MSN,20171220,20-12-17,75.5,76.9,75.1,76.1,1074900
MSN,20171219,19-12-17,75.5,76.6,75.2,76,1056800
MSN,20171218,18-12-17,72,75.7,72,75.5,960060
MSN,20171215,15-12-17,72,72.7,71.7,71.7,3028190
MSN,20171214,14-12-17,71.1,73.1,71.1,73.1,694180
MSN,20171213,13-12-17,70.6,72.2,70.5,71.6,812460
MSN,20171212,12-12-17,73,73,67.4,72.2,1287240
MSN,20171211,11-12-17,72,74.1,71.5,72,1153430
MSN,20171208,08-12-17,69.9,72.2,69.5,71.9,1662030
MSN,20171207,07-12-17,68.6,69.8,67.3,69,1561970
MSN,20171206,06-12-17,68.9,69,66,67.7,1083900
MSN,20171205,05-12-17,69,70.1,68.6,68.9,777070
MSN,20171204,04-12-17,70,70,68.8,69,1191000
MSN,20171201,01-12-17,67,69.4,66.5,68.5,725370
MSN,20171130,30-11-17,70.3,70.9,67.1,67.1,1358460
MSN,20171129,29-11-17,70,70.3,69,70,823730
MSN,20171128,28-11-17,68,70,66,70,427210
MSN,20171127,27-11-17,64,68,63.8,68,1327920
MSN,20171124,24-11-17,63.8,64.5,63,64.3,987480
MSN,20171123,23-11-17,65,66.5,63.9,64,896830
MSN,20171122,22-11-17,62.9,64.8,62.9,64,2433610
MSN,20171121,21-11-17,59.2,63.2,59.1,62.4,1291850
MSN,20171120,20-11-17,58,59.7,57.5,59.1,239070
MSN,20171117,17-11-17,57.9,61,57,58,542720
MSN,20171116,16-11-17,56.1,59,55.1,59,391640
MSN,20171115,15-11-17,56.5,58,56.5,56.5,463660
MSN,20171114,14-11-17,58.9,58.9,57.5,58,369480
MSN,20171113,13-11-17,59.9,59.9,58,59,292440
MSN,20171110,10-11-17,60.1,60.2,59,59.5,251050
MSN,20171109,09-11-17,59.9,60,58,59.4,658890
MSN,20171108,08-11-17,59.9,60,59.6,59.9,384980
MSN,20171107,07-11-17,60.2,60.2,59.7,59.9,462090
MSN,20171106,06-11-17,59.5,61,59.4,60.2,639960
MSN,20171103,03-11-17,60.1,60.2,59,60.2,557610
MSN,20171102,02-11-17,60,60.7,60,60.1,846060
MSN,20171101,01-11-17,59.8,60,58.5,60,502670
MSN,20171031,31-10-17,60,60.1,57,59.5,766150
MSN,20171030,30-10-17,58.5,60,58.3,60,859390
MSN,20171027,27-10-17,57.1,58.5,56.7,58.5,347960
MSN,20171026,26-10-17,56.7,57.2,56,57.2,377350
MSN,20171025,25-10-17,55.3,56.5,55.3,56.5,213160
MSN,20171024,24-10-17,56,56,55.1,56,492650
MSN,20171023,23-10-17,56,56.4,54.6,56,292140
MSN,20171020,20-10-17,56,56.5,55.8,56.5,1605470
MSN,20171019,19-10-17,57,57,56,56,2887020
MSN,20171018,18-10-17,56.1,57,56.1,56.7,1563110
MSN,20171017,17-10-17,57.1,57.3,56.2,56.2,2651810
MSN,20171016,16-10-17,57.3,58.2,57.2,57.3,2834670
MSN,20171013,13-10-17,57.3,58.7,56.3,58.2,341900
MSN,20171012,12-10-17,55.6,57.3,55.6,57.3,375410
MSN,20171011,11-10-17,57,57.2,55.6,55.6,173530
MSN,20171010,10-10-17,57,57.5,56.5,57.2,529580
MSN,20171009,09-10-17,57.5,57.9,56.6,57.2,287000
MSN,20171006,06-10-17,57.8,57.8,56.8,57.1,144570
MSN,20171005,05-10-17,55,57.9,55,57.7,586070
MSN,20171004,04-10-17,54.2,55.5,54,55,183890
MSN,20171003,03-10-17,54.8,55.5,54.1,54.9,124800
MSN,20171002,02-10-17,55.2,55.3,54.5,55.3,144920
MSN,20170929,29-09-17,56,57.1,54.5,55.1,465570
MSN,20170928,28-09-17,55.5,55.7,55.1,55.7,532450
MSN,20170927,27-09-17,54.6,55.2,54.6,54.9,325200
MSN,20170926,26-09-17,54.5,55.9,53.4,55.9,382200
MSN,20170925,25-09-17,54,55,53.7,54.5,581110
MSN,20170922,22-09-17,50.9,52.8,50.9,52,647270
MSN,20170921,21-09-17,53.3,53.6,51.2,51.2,726040
MSN,20170920,20-09-17,55.1,55.5,53.8,53.8,567800
MSN,20170919,19-09-17,55.4,57,55.4,55.5,508690
MSN,20170918,18-09-17,56.1,56.5,55.2,56.3,841840
MSN,20170915,15-09-17,56.3,56.3,54.5,56.1,1652830
MSN,20170914,14-09-17,55.6,57,55.6,56.3,566010
MSN,20170913,13-09-17,55.8,56.6,54,56,621580
MSN,20170912,12-09-17,54,55.5,54,55.1,1145230
MSN,20170911,11-09-17,53.4,56.9,53,53.5,1861440
MSN,20170908,08-09-17,50.2,53.5,50.2,53.2,1259150
MSN,20170907,07-09-17,48.5,50,48.05,50,887640
MSN,20170906,06-09-17,47.9,49,47.9,48,509030
MSN,20170905,05-09-17,48.2,48.3,47.6,47.9,959570
MSN,20170901,01-09-17,47.5,48.5,46.85,48.2,691700
MSN,20170831,31-08-17,47.1,48,46.9,47.5,489330
MSN,20170830,30-08-17,46,46.9,45.6,46.8,308170
MSN,20170829,29-08-17,46,47.05,45.2,45.2,726090
MSN,20170828,28-08-17,46.5,47,45.3,47,453010
MSN,20170825,25-08-17,46,46.5,46,46.5,217080
MSN,20170824,24-08-17,45.95,46.1,45.6,46,261840
MSN,20170823,23-08-17,45,45.6,45,45.6,297730
MSN,20170822,22-08-17,45.2,45.4,45,45,346450
MSN,20170821,21-08-17,44.5,45.1,44.5,45,575380
MSN,20170818,18-08-17,44,44.95,44,44.6,575730
MSN,20170817,17-08-17,44.8,45.1,44.4,44.9,1177340
MSN,20170816,16-08-17,43.9,45,43.9,44.6,448900
MSN,20170815,15-08-17,43.5,44.2,43.5,44.1,629860
MSN,20170814,14-08-17,42.3,44,42.15,44,752950
MSN,20170811,11-08-17,42.5,42.75,42.5,42.7,190790
MSN,20170810,10-08-17,42,42.7,42,42.5,399880
MSN,20170809,09-08-17,42.7,42.8,42,42,387090
MSN,20170808,08-08-17,42.6,42.8,42.5,42.7,253230
MSN,20170807,07-08-17,43,43,42.7,42.7,324280
MSN,20170804,04-08-17,42.1,42.75,42.1,42.75,506140
MSN,20170803,03-08-17,42.5,42.65,42.5,42.6,573590
MSN,20170802,02-08-17,42.4,42.6,42.2,42.5,471600
MSN,20170801,01-08-17,42.2,42.75,41.9,42.45,523200
MSN,20170731,31-07-17,41,42.8,40.6,42.8,1053980
MSN,20170728,28-07-17,41.6,41.6,41.45,41.6,293930
MSN,20170727,27-07-17,41.2,41.6,41.2,41.5,357380
MSN,20170726,26-07-17,41.45,41.6,41.2,41.55,686550
MSN,20170725,25-07-17,41.5,41.6,41.25,41.6,524020
MSN,20170724,24-07-17,41.2,41.45,41,41.45,486310
MSN,20170721,21-07-17,41.2,41.25,41.05,41.2,1107560
MSN,20170720,20-07-17,41.15,41.2,41,41.2,416160
MSN,20170719,19-07-17,41,41.2,40.8,41,1169620
MSN,20170718,18-07-17,40.2,41,40,41,687300
MSN,20170717,17-07-17,41.5,41.55,39.9,40.65,875490
MSN,20170714,14-07-17,41.3,41.6,41.1,41.5,106840
MSN,20170713,13-07-17,41.55,41.7,41,41.3,888360
MSN,20170712,12-07-17,41.6,41.65,41.3,41.45,305600
MSN,20170711,11-07-17,41.5,41.65,41.25,41.65,340440
MSN,20170710,10-07-17,41.5,41.65,41.4,41.5,898440
MSN,20170707,07-07-17,41.45,41.85,41.3,41.75,731880
MSN,20170706,06-07-17,41.5,41.5,41.3,41.45,385200
MSN,20170705,05-07-17,41.5,41.5,41.2,41.3,438720
MSN,20170704,04-07-17,41.6,41.6,41.2,41.4,357420
MSN,20170703,03-07-17,41.9,42.1,41.5,41.5,389050
MSN,20170630,30-06-17,42.8,42.8,42,42,514910
MSN,20170629,29-06-17,41.9,42.7,41.9,42.4,761920
MSN,20170628,28-06-17,41.4,41.7,41.3,41.6,229120
MSN,20170627,27-06-17,42.1,42.1,41.5,41.6,661190
MSN,20170626,26-06-17,41.05,42.2,41.05,42.2,440840
MSN,20170623,23-06-17,41.6,41.6,41,41.15,904960
MSN,20170622,22-06-17,42,42.3,41,41.6,878550
MSN,20170621,21-06-17,42.7,42.7,41.7,42,1348530
MSN,20170620,20-06-17,43.6,43.6,42.9,42.9,610350
MSN,20170619,19-06-17,43,43.65,42.8,43.6,667880
MSN,20170616,16-06-17,43.25,43.25,42.3,42.3,2488690
MSN,20170615,15-06-17,43.9,43.9,43.2,43.35,405160
MSN,20170614,14-06-17,43.3,43.8,43.1,43.7,133080
MSN,20170613,13-06-17,43.4,43.4,42.8,43.05,599300
MSN,20170612,12-06-17,43.1,43.45,43.05,43.3,207600
MSN,20170609,09-06-17,43,43.5,43,43.2,371540
MSN,20170608,08-06-17,43.55,43.55,43.05,43.1,398540
MSN,20170607,07-06-17,44.1,44.1,43.5,43.55,442790
MSN,20170606,06-06-17,44.5,44.5,44,44.1,130880
MSN,20170605,05-06-17,43.8,44.3,43.8,44.3,349640
MSN,20170602,02-06-17,43.9,44.4,43.2,43.8,349680
MSN,20170601,01-06-17,43.1,43.9,43.1,43.9,321750
MSN,20170531,31-05-17,43,43.2,42.6,43.2,482750
MSN,20170530,30-05-17,43.45,43.45,42.8,42.8,185060
MSN,20170529,29-05-17,42.8,43.7,42.8,43,416530
MSN,20170526,26-05-17,42.6,43.8,42.6,42.8,241540
MSN,20170525,25-05-17,43.5,43.8,42.5,43,962430
MSN,20170524,24-05-17,44.5,44.5,43.5,43.5,607770
MSN,20170523,23-05-17,44.6,45.1,43.7,44.1,591860
MSN,20170522,22-05-17,43.3,44.5,43.05,44.1,403650
MSN,20170519,19-05-17,43.5,43.75,43,43,191520
MSN,20170518,18-05-17,43,44,43,43.5,377570
MSN,20170517,17-05-17,43.85,44.25,43.2,43.5,410490
MSN,20170516,16-05-17,42.5,44.5,42.5,43.85,572240
MSN,20170515,15-05-17,42.5,42.7,42.3,42.6,212110
MSN,20170512,12-05-17,42.6,42.75,42.5,42.6,430230
MSN,20170511,11-05-17,42.9,42.9,42.65,42.7,453120
MSN,20170510,10-05-17,42.4,43,42.4,42.9,349650
MSN,20170509,09-05-17,42.25,43,42,42.4,375470
MSN,20170508,08-05-17,42.9,43.15,42.65,42.65,435320
MSN,20170505,05-05-17,43.6,44,43.1,43.1,321530
MSN,20170504,04-05-17,43.6,44.3,43.5,44,472600
MSN,20170503,03-05-17,44.45,44.5,44,44.3,994200
MSN,20170428,28-04-17,45,45,44.2,44.45,522740
MSN,20170427,27-04-17,45.85,45.85,45.15,45.15,101180
MSN,20170426,26-04-17,45.4,45.7,45.3,45.45,145110
MSN,20170425,25-04-17,45.7,45.7,45.2,45.5,157940
MSN,20170424,24-04-17,45.5,45.5,44.8,45.4,143750
MSN,20170421,21-04-17,45.7,45.7,45,45,256870
MSN,20170420,20-04-17,45.8,45.8,44.9,44.9,333220
MSN,20170419,19-04-17,46,46,45,45.8,206820
MSN,20170418,18-04-17,44.5,46,43.9,46,470370
MSN,20170417,17-04-17,45.5,46.1,44,44,342480
MSN,20170414,14-04-17,45.2,45.75,44.8,45.5,461510
MSN,20170413,13-04-17,45.25,46.2,45.1,45.75,234810
MSN,20170412,12-04-17,46.5,46.8,45,45.8,500100
MSN,20170411,11-04-17,46.5,46.5,46,46.1,245780
MSN,20170410,10-04-17,47.1,47.5,46.5,46.5,137410
MSN,20170407,07-04-17,45.9,47.4,45.2,47.3,542000
MSN,20170405,05-04-17,47.3,47.5,45.8,45.9,739530
MSN,20170404,04-04-17,48,48.2,47.2,47.2,495100
MSN,20170403,03-04-17,48,48.1,47.8,47.9,732940
MSN,20170331,31-03-17,46.3,47.5,46.3,47.05,329510
MSN,20170330,30-03-17,47.9,47.9,46.5,46.5,353180
MSN,20170329,29-03-17,46,47,45.9,47,514580
MSN,20170328,28-03-17,47.6,47.6,46,46,629870
MSN,20170327,27-03-17,47.7,48.4,47.5,47.8,529650
MSN,20170324,24-03-17,48,48.2,47.2,47.8,431540
MSN,20170323,23-03-17,47.1,48.2,47.1,48,997410
MSN,20170322,22-03-17,47,48.5,46.4,47.5,715040
MSN,20170321,21-03-17,46,48.2,46,47.1,985180
MSN,20170320,20-03-17,44.4,46.6,44.4,45.9,1131180
MSN,20170317,17-03-17,43.5,44.35,43.4,44.1,2989190
MSN,20170316,16-03-17,44,44,43.5,43.5,223130
MSN,20170315,15-03-17,43.7,44.3,43.5,43.75,864380
MSN,20170314,14-03-17,41.7,43.6,41.6,43.2,1542110
MSN,20170313,13-03-17,41.75,41.75,41.5,41.7,409950
MSN,20170310,10-03-17,41.75,41.85,41.5,41.75,233160
MSN,20170309,09-03-17,41.6,41.8,41.5,41.75,237350
MSN,20170308,08-03-17,41,42,40.7,41.7,395320
MSN,20170307,07-03-17,41,41,40.6,41,401910
MSN,20170306,06-03-17,40.8,41,40.75,41,416780
MSN,20170303,03-03-17,40.9,41,40.55,41,407300
MSN,20170302,02-03-17,40.8,40.9,40.55,40.9,343710
MSN,20170301,01-03-17,40.8,41,40.55,41,367950
MSN,20170228,28-02-17,41,41.2,40.85,41,787290
MSN,20170227,27-02-17,41,41.4,40.1,41,880600
MSN,20170224,24-02-17,42,42,41.55,41.7,371930
